Tweet,Offensive
"@gerhard_mangott @RebHarms @fbrantner Daran, ob u was konkret die SPD f ihre Situation morgen erreicht!? Statt: wir erneuern uns mal 4 Jahre u kommen dann ( evtl) wieder?",OTHER
"@DerDoktorant Die Aussage ist mir jedenfalls klar. |LBR| Ob die Aussage stimmt, weiß ich natürlich nicht.",OTHER
"@oadiakosmos @Schockadin @Fjordspringer @Schnubb36 @gselsbaer @transsimian @3rd_stone_f_sun @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Zunächst mal ist deine ""Lebensqualität"" heute trotz der genannten Einschränkungen deutlich höher als ohne wissenschaftliche Errungenschaften. Was Gentechnologie und Künstliche Intelligenz angeht werden diese unsere Lebensqualität noch weiter erhöhen. ...",OTHER
"#Fakt: Jeder 113. Mensch ist entweder asylsuchend, binnenvertrieben oder Flüchtling.",OTHER
"@jutta_ditfurth die Flüchtlingskrise ist in Syrien und drumherum, aber nicht hier.",OTHER
@rspctfl @Innenwelttramp @ThomasMichael71 @houelle_beck @ergroovt @ksemann2 @DrKassandraPari Ich wiederhole: Was hälst Du vom Propheten Mohammed?,OTHER
"@vmedick @fdp @spdde Aber daß er mit dieser #Anti-Merkel Stimmung spielt, ist seit langem sehr gradlinig bei ihm. Er fischt weit rechts. Nur verbal eleganter.",OTHER
"Schlepper dürfen nicht entscheiden, wer nach Europa kommt. An diesem Kurz-Satz prallt alles ab. So sehr sich Trittin und #Maischberger auch bemühen.",OTHER
"@hugresch @saltomentale Da Stimme ich Ihnen ausnahmsweise zu, dennoch hat sie eine deutlich andere Qualität angenommen.",OTHER
ich kann nicht verstehen dass man über #Abschiebungen so groß in der Lokalzeit berichtet. wer nicht berechtigt ist muss gehen #WDR,OTHER
"Und Heimatschutz natürlich. Keine Einwanderer , ob Tier oder Mensch.Die Schäden sieht man in der Natur.",OFFENSE
@Vergwohlrumpler und Münster hat keinen Palmer! daher kann das Ergebniss in #Tübingen nicht an Palmer liegen,OTHER
@Plischkewolfga1 Wieso muss man überhaupt mit einem nichtexistenten Wesen kommunizieren?,OTHER
@NetReaper Die HartzIV Empfänger leben in Berliner Szenevierteln? Von Berliner Szenevierteln?,OTHER
ein #Tatort mit der Presswurst #Saalfeld geht gar nicht #ARD,OFFENSE
"Bernd Althusmann scheint ja richtig Format zu haben, schade das mann ihn jetzt erst im bundesweiten Fernsehen sieht. #LTWNDS17",OTHER
".@NBI_ffm ""Würde ein #Grundeinkommen verwirklicht, hätten die Neoliberalen ihr Hauptziel erreicht: den #Sozialstaat zerschlagen ...""",OTHER
"@IrisBuecker @krippmarie |LBR| Das heißt Weihnachtsmarkt =Lebensgefahr oder Konzerte., Demos, Fußball überhaupt jede Großveranstaltungen.",OTHER
"@flyingtomoon @mortimer_niels @deinTherapeut Doch. Ich akzeptiere den Fakt, dass Gender Studies eine Ausgeburt des Feminismus sind, ideologischer Mumpitz ohne Falsifizierbarkeit, mit dem Anspruch die Gesellschaft nicht zu erforschen, sondern zu ändern.",OFFENSE
@robbatt @landesbischof Entschuldigen Sie bitte. Dort ist uns ein Fehler unterlaufen. Es ist natürlich das Jahr 1995. Danke für den Hinweis.,OTHER
meckern über die Touristen auf Bali dabei ist die Sendung #taff einer der größten Schmeißfliegen #pro7,OFFENSE
wie zu erwarten gewesen war denkt die fette #Yvonne #Willicks wieder nur ans fressen #WDR,OFFENSE
"Oh man.... in eine Regierung Merkel trete ich niemals ein, dass sagte Herr Schulz! Jetzt sagt er das im #ZDF NICHT mehr.... |LBR| @spdde",OTHER
"@stefanolix @StefanSasse @Metaliberal Öffentlich-rechtlich ist dasselbe wie ""staatlich"".",OTHER
"Schwestern und Brüder: |LBR| Freut euch zu jeder Zeit! Betet ohne Unterlass! Dankt für alles; denn das will Gott von euch, / die ihr Christus Jesus gehört. Löscht den Geist nicht aus! Verachtet prophetisches Reden nicht! Prüft alles und behaltet das Gute! Thess 5 15-21",OTHER
"@sanddrn Klar ist das eine sehr kluge sozialpsychologische Theorie, die Sie von Noelles CDU-Nähe unterscheiden sollten.",OTHER
"Ich war heute in Frankfurt am Hauptbahnhof und habe mir die Asylbewerber angesehen,hauptsächlich Männer.",OTHER
@StapelChipsYT @ichbinmuckmuck @tonino85 Viele Schwule finden Grüne und Islam toll und genießen die Anwesenheit von Frauen zum Tratschen. |LBR| Frag mich mal 😎,OFFENSE
"@Ave_Platon Mit Dialog meine ich doch keine Kumpanei oder Hilfsleistungen usw. Dialog heißt einen Gesprächskanal offenhalten. Ich finde, in den internationalen Beziehungen muss man immer dialogfähig sein. Über Erdogan &amp; Türkei bin ich mir wirklich im klaren und finde klare Kante ist angesagt",OTHER
@AuswaertigesAmt @sigmargabriel Dort kann er wieder heucheln und sich kostenlos vollfressen,OFFENSE
@Widerstand_OW Dein Wort in Gottes Ohr. hoffentlich handeln dann Schlafmichel auch für sein Volk.,OTHER
"@Mama_arbeitet @annika_schach @herr_unbekannnt Erstaunlich. Wie haben Sie es denn dann in die Politik geschafft? Trotz all der Benachteiligung, die es anderen Frauen unmöglich macht, Politiker zu werden?",OFFENSE
es ist einfach unerträglich diesen #syrischen #Jammerlappen bei #Maischberger sehen zu müssen #ARD,OFFENSE
"@StapelChipsYT Ja, wir Männer sind schon genial. Dieses Patriarchat ist unsere beste Idee. Teuflisch raffiniert 😈",OTHER
"@dierechten Ohne Schußwaffe geht heut gar nichts mehr.. |LBR| Gebt Schußwaffen frei ,wie in den USA.",OTHER
"Die Grünen wären gut beraten sich zu überlegen, ob solche Positionen bei den Grünen Platz hätten, so der #TBB. #Palmer #Tübingen",OTHER
"Staatsanwaltschaft ermittelt gegen AfD-Landtagsabgeordneten |LBR| Eine frühere Mitarbeiterin erhebt schwere Vorwürfe gegen einen AfD-Landtagsabgeordneten. Die Staatsanwaltschaft ermittelt wegen Vergewaltigungsverdachts, der Politiker weist die Anschuldigungen zu |LBR| #NoAfD #AfDwürgt",OTHER
"Guten Morgen! Gleich geht's los im #Bundestag. Ich freue mich, dass ich für die #Ehefueralle stimmen kann. Ist überfällig. 👨‍❤️‍👨💕👩‍❤️‍👩🌈",OTHER
"@StapelChipsYT @ichbinmuckmuck @tonino85 Können wir nicht lieber diesen Fistbump machen, den Heteros so lieben?",OTHER
@GreenClaudia Also sie sollten sich wirklich mal Einer Psychologischen Untersuchung unterziehen!!!! und die Künast auch,OFFENSE
"@SWeiermann Das ist ein sehr netter Mensch, dem ich im RL in Haifa schon begegnet bin.",OTHER
In #Saudi geht’s weiter mit der Öffnung: Nach der Fahrerlaubnis für Frauen gibt’s jetzt Kinos. Gut so.,OTHER
"@AfD_Support Sollen zurück sie nach Hause zu ihren Verwandte auf den Dörfern ziehen, die kriegsverschont sind!",OTHER
"@KonseqLiberal @Die_Gruenen @CDU @petertauber Die ganze grüne Bagage würde hyperventilieren, wenn auch nur ein AfDler ne Israelfahne verbrennen würde. Und Claudia Roth wäre in der Nervenklinik vor lauter Betroffenheit.",OFFENSE
@Verlierer50 |LBR| Der Krieg in den Städten endet blutig und tödlich. Wollt ihr das? Nein?Dannschmeißt sämtliches Asylantenpack raus. Sofort!,OFFENSE
@Verlierer50 Geht in RNF Ring Nationaler Frauen!!! Und schützt euch gemeinsam!,OTHER
"@Schnubb36 @Schockadin @3rd_stone_f_sun @oadiakosmos @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Klar gibt es auch ein paar Orte, Persönlichkeiten usw. die in der Bibel erwähnt werden und tatsächlich existiert haben. Trotzdem ist das kein Indiz das alles Wahr sein soll. Wenn heute ein Film gedreht wird spielt der auch an einem Ort den es gibt aber der Rest ist Fiktion.",OTHER
"Wenn wir zur Zeit der Urmenschen leben würde, wäre ich bereits jetzt der weise Stammesälteste 🤔😑",OTHER
@KonseqLiberal @MiataMuc @hilbig_hilbig Eher hetero. Stehst wahrscheinlich auf Titten und tust nur schwul.,OTHER
@npdde |LBR| Das müsste eigentlich selbstverständlich sein,OTHER
@galaxie499 Ich darf überhaupt nur für zwei Stunden am Tag die Ecke verlassen!,OTHER
"@BabaBangz @gerda_jaeger @watchingyou81 Hakenkreuze sind alte Symbole, sie werden erst im 19. Jahrhundert für bestimmte Kulturen, schließlich von der völkischen Bewegung für ihren Arier-Rassenwahn und dann von den Nazis usurpiert.",OTHER
"Liebe Freunde,seht euch das Staatsfernsehen ZDF über Flüchtlinge an.",OFFENSE
@tomkoehler252 Keine Mehrheit der Wähler nur wegen der 5-Prozent-Hürde eine Mehrheit der Mandate.,OTHER
@HeikoMaas Ausgerechnet der reisst das Maul auf,OTHER
"Und wenn der nicht,Ihre Freunde in Israel werden sich freuen! |LBR| Deutschland braucht Sie nicht!",OTHER
Seit Jahren vergiften sie unsere Jugend. Gerade die junge Menschen werden in |LBR| Hinterhofmoscheen radikalisiert. Dort wird Hass gegen „Kuffar“ gepredigt und |LBR| zur Gewalt aufgerufen.,OTHER
"@mountainman1977 @MiataMuc @ericcartmensmum @HelgeThiessen Ihr Heteros wisst nicht, was Ihr verpasst. Prostata und so. |LBR| Euer Problem.",OTHER
"In Gedenken an die Opfer des #NSU findet am 06.11.2016, um 13 Uhr eine Demo statt (Karl-Marx-Straße/Werbellinstraße) Bitte kommt zahlreich!",OTHER
@MiataMuc Ja. Von oben sieht Berlin viel besser aus ☺,OTHER
@Subotnik1 @_anarkitty_ @GBA_b_BGH Für welche Todesurteile - gegen die Mindeststards des UN-Zivilpaktes und im Rahmen eines systematischen Angriffs auf eine Bevölkerung - ist Obama persönlich verantwortlich?,OTHER
kein Wunder dass der Verkehr in Leipzig läuft wir haben ja auch genug Geld in den scheiß Osten gepumpt . #Morgenmagazin,OFFENSE
"@KonseqLiberal Ja, der sieht etwa so alt aus wie Du.",OTHER
Die Gier der Menschen ist unersättlich u.zerstört die schöne Erde.😠,OTHER
Frau #Merkel und die #Bundesregierung will uns auch weiterhin mit kriminellen Ausländern belasten und diese nicht abschieben #cdu #csu #spd,OTHER
@PublicSexCrimes Für solche Typen wäre Kastration das beste. Abschaum,OFFENSE
@Tevsa Wobei man hier natürlich differenzieren muss. Flüchtlinge aus dem ostasiatischen Kulturkreis sind nirgends ein Problem. Wir reden immer von derselben Problemgruppe.,OTHER
"@MightBeDamian Weil 1.2 nach Nat.Aktionsplan fragt, den will sie ,nur' nich, 1.3 fragt nach Bildung, dort will sie erreichtes zurückdrehen - mfg",OTHER
@MiataMuc @matt_espunkt @KonseqLiberal Ich dachte wir sind quasi verheiratet?,OTHER
"@Die_Gruenen @cem_oezdemir Lieber hundert Stimmen für die #AFD als eine Stimme für die #SPD , die #Scheinheilgste #Partei #Deutschlands",OFFENSE
@DEmergencyBrake |LBR| A. H. war als Diktator aber fürs Volk. Also.,OFFENSE
Also; die europäischen Richter haben in ihrem am 11.07.2017 veröffentlichten Urteilen entschieden: „Burka-Verbot ist notwendig!“,OTHER
@JensAusBochum Dann erzähl mal :-) /TN,OTHER
"@wenked @janboehm na, weil die Sendung scheisse ist und Schulz und Böhmermann zwei Vollpfosten sind.",OFFENSE
@BibAltonensis Tatsache. Das ist das automatische Vorschaubild. Im Artikel steht es nicht.,OTHER
"Liebe Freunde,grad Hessenschau gesehen.Eine Propagandaschau der Sozis!",OFFENSE
"@DJanecek @Die_Gruenen @cem_oezdemir Wenn das die TOP 5 ist, dann Gute Nacht Deutschland",OTHER
"@hugresch @saltomentale Jedenfalls versuchen Sie meiner Kritik immer geschickt auszuweichen: Das Grundproblem bleibt, dass Patriotismus bedeutet, sich mit fremden Federn zu schmücken.",OTHER
"LSVD bei @kirchentag_de: heute, 15.00 Uhr Genderrolle rückwärts? mit u.a. LSVD-Bundesvorstand Henny Engels #Kirchentag",OTHER
"@Tschonka @ThomasMichael71 @ZeichenTaten @mountainman1977 Das hat mit Abzockerei nichts zu tun. Bio ist nun mal kostenintensiv, vor allem wenn der Bauer in Deutschland lebt und auch auf Internet, Strom und fließendem Wasser besteht.",OTHER
"#Rechtspopulisten widersprechen, aber statt ihre Informationen weiterzugeben, besser eigene Werte transportieren #btw2017 #vt2017",OTHER
Viktor #Orban ist der Schutzpatron der Vöker Europas. Wir alle sind ihm zum Dank verpflichtet!,OTHER
"Bei ZDF ""Berlin Direkt"" dürfen Vertreter von Pro Asyl und Green Peace die Themen ""Klima"" und ""Einwanderung"" ""bewerten, und dann irgendwelche grünen Lokalpolitiker. Ausgewogen ist was anderes.",OTHER
@SteinbachErika Hat uns alles IM Erika mitsamt der abgefuckten GROKO eingebrockt,OFFENSE
Vielleicht gibt es in Deutschland noch ehrliche Menschen. Aber niemals mehr npd!,OTHER
Ich wäre für 100.000 Euro für jeden Zigeuner als Begrüssungsgeld.Endlich kommen sie.Herzlich willkommen. |LBR| Danke dieser Regierung!,OFFENSE
#TBB hat scharfe Kritik an den Äußerungen des Grünen Oberbürgermeisters von Tübingen #Palmer zur Asylpolitik und zu Geflüchteten geäußert.,OTHER
Der größte Verbrecherapparat ist die Sozialdemokratie und ihr grüner Steigbügelhalter!,OFFENSE
@Tevsa @stefanolix Es gibt sehr spezifischen weiblichen Klatsch,OTHER
"@DerDoktorant Ich weiß nicht, ob die Aussage richtig ist. Das habe ich doch bereits gesagt.",OTHER
"Ach ja, Mutlu twittert folgendes: ""Wir Demokraten müssen alles dafür tun,dass sich der dunkle Teil unserer Geschichte nicht wiederholt.""",OTHER
Herzlichen Glückwunsch Marine le Pen! EUROPA KANN DURCH SIE ÜBERLEBEN! |LBR| VIEL GLÜCK DEM GROßEN FRANZÖSISCHEM VOLK!,OTHER
"@datenritter @ThomasMichael71 @maxdefflow @IllyrioM @Quuux @dasnuf Doch, ein Steinwurf ist ein Zeichen der Aggression und rechtfertige daher die sofortige Auflösung der Versammlung.",OTHER
"@Antifa666Ffm Wahlprogramm kennen wir - hatten aber noch kein Wahlkampfmaterial zum Thema Schächten gesehen, bis jetzt.(Danke für den Hinweis zu Storman)",OTHER
"#GroKo #Sondierung: #SPD will sich dafür feiern lassen, dass sie die von ihr selbst mit abgeschaffte paritätische Finanzierung der gesetzlichen Krankenversicherung jetzt wieder „durchgesetzt“ hat. Grotesk!",OTHER
"@SilkeBurmester @WieVieleFrauen Tja, nur ne Vagina zu haben, reicht halt nicht.",OFFENSE
"@HaarInSuppe Oha. Originell, aber nicht weniger peinlich.",OTHER
"@Zora_211212 @BlondJedi Palmer ist ein Fall für sich. Ich kannte seinen Vater, schon der war ein Freidenker.",OTHER
@umbilicussuevia @welt |LBR| Konservative AfD wählen. Nationalisten aber NPD wie ich. Leider überwinden wir die Spaltungen aller Rechter wohl nie,OTHER
"@ThomasMichael71 @hanvoi @DanijelMajic Ich würde Herrn Voigts nun nicht als ""Journalisten"" bezeichnen...",OFFENSE
#Fakt: Über 2 Mio. Menschen sind in #Nigeria auf der #Flucht - die meisten von ihnen flüchteten vor #BokoHaram,OTHER
"@flyingtomoon @mortimer_niels @deinTherapeut Nein, Gender-Studies Studies beschäftigen sich mit Feminismus. Es ist die Rassenlehre unserer Zeit.",OFFENSE
"@krippmarie |LBR| Die Linke gehört verboten, nicht die NPD.",OFFENSE
Herr Strunz ist in meinen Augen nur strunzdumm #Maischberger,OFFENSE
@mountainman1977 @MiataMuc Aber falls es Dich interessiert. Ich habe grundsätzlich keine mentale oder physiologische Aversion mit ner Frau Sex zu haben.,OTHER
Daraufhin forderten die Beamten Verstärkung an und überwältigten den 22-Jährigen.,OTHER
"Es lohnt sich für die ganze #Gesellschaft nicht nur das Trennende, sondern auch das #Verbindende zu suchen - Romeo Franz zum #Romaday",OTHER
@KonseqLiberal So leicht entkommt man mir nicht 😎,OTHER
"@Manuel_k_b Ja, das ist so: Ich sehe, wenn ich das twittere, das Vorschaubild nicht, das dann automatisch eingeblendet wird. Hinweis von @BibAltonensis ist natürlich insofern berechtigt, dass es dann zweifellos da steht.",OTHER
@lec457: @agm_alain @NoHerrman @Joemino Merkel hat mehr Rückgrat als ihr ganzen Spakkos zusammen |LBR| Der Bolschewiki jammert!,OTHER
"@Namiimon @ThomasMichael71 @dawa_zangpo @PalleMison @mountainman1977 @zeitonline 🤣 Ja und wenn ich es so empfinde, dann bin ich ein Meerschweinchen 🤣",OFFENSE
"@MiataMuc @Tom174_ Zwei große Lieben? Nee, das ist blöd.",OTHER
"Europäische Straßen sehen aus wie im Nahen Osten, voller verrückter Mossis die Juden den Tod wünschen, aber keine Sorge: |LBR| Das ist Vielfalt, das ist bunt und eine Islamisierung findet nicht statt.",OFFENSE
@rasibo @pmaurus Aachen geht doch live vom Tivoli! /sth,OTHER
"@huegelkind_de @Tschonka Ich finde, die Freiheit seine Kinder zu verstümmeln, ist weniger wert als die Freiheit, einvernehmlich Sex haben zu dürfen.",OFFENSE
@holgertma @BILD Diese Kampagne verbindet Menschen. Und das ist gut.,OTHER
"@eberhunter1 @TamaraWernli So wie jedem klar war, dass unkontrollierte Einwanderung aus islamischen Regionen ein Sicherheitsrisiko per se darstellt.",OFFENSE
@davidbest95 Man könnte auch säkulare Feiertage einführen. Gelegenheiten gäbe es ja genug.,OTHER
"@rspctfl @Innenwelttramp @nadine_wickert @bruck_68 @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Einfach das Schlechter ignorieren, schon klar.",OTHER
"Ich habe kein Verständnis für jesidische, jüdische und christliche Vertreter, die mitansehen wie Angehörige ihrer Glaubensgemeinschaft von radikalen Muslimen Gewalt erleben, aber öffentlich nicht den Mut haben diesen islamischen Extremismus zu benennen: Ihr seid Feiglinge!",OFFENSE
@Achtpanther @THesmert Ob das illegal war? Es hat ja zuvor de facto ja niemandem gehört.,OTHER
@JTrittin @GoeringEckardt Ach du Scheisse. Niemals die Kinderfickerpartei !!!,OFFENSE
@POTTRlOT wo sind die Spontandemos gegen Vergewaltigungen Fr. Roth?,OTHER
"@MiataMuc Aber jetzt mal ehrlich. Die Grundlagen wird er doch können, oder!",OTHER
@greywolfing Tiere sind oft besser als so manche Menschen.,OTHER
"Wir sind mittlerweile an einem Punkt angelangt, an dem ich nicht möchte, dass sich die Gesellschaft weiter entwickelt. |LBR| Ich möchte gerne zurück. So zum Ende der 90er Jahre.",OTHER
@loriotfehlt Was sind das für smiley?,OTHER
@Mama_arbeitet @annika_schach @herr_unbekannnt Frauen sind repräsentiert. Durch von Frauen gewählte Abgeordnete. Das Geschlecht ist dabei völlig egal.,OTHER
Frau #Nahles von der #SPD sollte lieber wieder Kinderlieder singen denn das ist das einzigste was sie kann #spd,OFFENSE
@aranxo Sie hat 25 Oberteile anprobiert und keines hat gepasst... Drama!,OTHER
"und die kleinste Sache, gewürzt mit Liebenswürdigkeit, wiegt einen Schatz auf. Maria Candida",OTHER
"@JeannetteLeipz2 Ist Pflege ein so leichter Job, dass man dafür jeden Zivi nehmen kann?",OTHER
Vielleicht sollten wir doch wieder die Wehrpflicht einführen. Für Männer und Frauen. Würde unserer jungen Generation aus Schneeflöckchen und Weicheiern gut tun.,OFFENSE
"Roth,Haye,Friedman,die geballte Ladung der Zersetzung!",OFFENSE
"@Jolantel @StapelChipsYT Nenn ein Recht, welches Männer haben, das Frauen nicht haben.",OTHER
"Ein Parteivorsitzender,der im Suff nicht mehr weiß was er tut. |LBR| Danke.",OFFENSE
Mit @GoeringEckardt wird #jamaika nicht besser als die #Groko sonder SCHLECHTER. #illner,OFFENSE
